"SampleName","SampleType","Position","MethodName","MethodPath","SamplePath","DataName","Type","Dilution","Volume","Size","QuantWeight","TotalWeight","Date","Q.P.Etizolam","PA","Q.P.IS","I.S.PA","File","ratio","ValuesPositive","CorrectedConcentration","ConcentrationMg","SampleTotal","EtizolamPercentage","TotalEtizolam"
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220224029,"Blank",NA,NA,NA,NA,NA,"220224",390.34998,NA,390.34998,6342755.04798666,"220224029.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0016-2/1","Blotter",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220224030,"Sample",2,2.5,10,NA,NA,"220224",620.3688,51694832.8378001,390.366,5782052.93047954,"220224030.csv",8.94056721018511,400.83838230898,801.676764617959,0.801676764617959,2.0041919115449,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220224031,"Blank",NA,NA,NA,NA,NA,"220224",390.35898,NA,390.35898,6404783.00661012,"220224031.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0016-2/2","Blotter",20,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220224032,"Sample",2,2.5,10,NA,NA,"220224",619.221,40294852.3548002,390.36102,5800278.81655013,"220224032.csv",6.94705437949389,333.918250907243,667.836501814485,0.667836501814485,1.66959125453621,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220224033,"Blank",NA,NA,NA,NA,NA,"220224",390.35298,NA,390.35298,6586231.74983991,"220224033.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",21,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220224044,"Sample",NA,NA,NA,NA,NA,"220224",614.079,1861510.87019999,390.36102,5684088.34253419,"220224044.csv",0.327495063064072,39.8818129994525,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220224045,"Blank",NA,NA,NA,NA,NA,"220224",390.34998,NA,390.34998,6731069.8443918,"220224045.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Check Standard","Check Standard",22,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220224046,"Sample",NA,NA,NA,NA,NA,"220224",615.789,10327467.7947001,390.35802,5464237.3669,"220224046.csv",1.89001082882297,125.238033845914,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225001,"Blank",NA,NA,NA,NA,NA,"220225",390.645,NA,390.645,6056112.91768001,"220225001.csv",NA,NA,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",2,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225002,"Cal",NA,NA,NA,NA,NA,"220225",613.4982,713109.492100002,390.35202,5090695.61271977,"220225002.csv",0.140080952850177,27.9532747009652,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",3,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225003,"Cal",NA,NA,NA,NA,NA,"220225",614.067,2424659.01940002,390.34998,5031856.76704988,"220225003.csv",0.481861692740823,50.9429648584207,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",4,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225004,"Cal",NA,NA,NA,NA,NA,"220225",614.367,4378573.18149997,390.36402,5665784.26608321,"220225004.csv",0.77280972516218,68.8450512992518,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",5,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225005,"Cal",NA,NA,NA,NA,NA,"220225",615.213,7697415.18470002,390.35298,5677611.46135612,"220225005.csv",1.35574884563543,101.305297475479,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225006,"Cal",NA,NA,NA,NA,NA,"220225",615.783,13492940.6324,390.35202,5777058.06417001,"220225006.csv",2.33560758478174,148.721805973743,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",7,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225007,"Cal",NA,NA,NA,NA,NA,"220225",616.9248,19831324.5665001,390.34998,5400376.66160001,"220225007.csv",3.67221136768348,204.074715715037,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",8,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225008,"Cal",NA,NA,NA,NA,NA,"220225",617.2188,26426490.7303241,390.35898,5408606.98938109,"220225008.csv",4.88600683728882,248.185523952007,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225009,"Blank",NA,NA,NA,NA,NA,"220225",390.363,NA,390.363,5996011.73921432,"220225009.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Etizolam Check standard","Check Standard",9,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225010,"Sample",NA,NA,NA,NA,NA,"220225",613.7928,1739291.55836982,390.36102,5382757.79885998,"220225010.csv",0.323122760369821,40.5637761845064,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225011,"Blank",NA,NA,NA,NA,NA,"220225",390.35598,NA,390.35598,6109989.09340005,"220225011.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Etizolam Check standard","Check Standard",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225012,"Sample",NA,NA,NA,NA,NA,"220225",615.504,9994172.38830007,390.35802,5482732.73360242,"220225012.csv",1.82284507998139,124.830153333528,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225013,"Blank",NA,NA,NA,NA,NA,"220225",390.35898,NA,390.35898,5954115.61264001,"220225013.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0205","Powder",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225014,"Sample",1,1,NA,10.6,158.4,"220225",613.788,2592431.96600002,390.35598,7184604.61600447,"220225014.csv",0.360831542521505,43.0731248597787,43.0731248597787,0.0430731248597786,0.0430731248597786,0.406350234526214,0.643658771489522
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225015,"Blank",NA,NA,NA,NA,NA,"220225",390.357,NA,390.357,6086571.17021338,"220225015.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0201","Powder",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225016,"Sample",1,1,NA,10.5,302.9,"220225",614.0658,3617128.79529996,390.348,7223567.50843158,"220225016.csv",0.500739944781845,52.1464433558368,52.1464433558368,0.0521464433558368,0.0521464433558368,0.496632793865113,1.50430073261743
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225017,"Blank",NA,NA,NA,NA,NA,"220225",390.36498,NA,390.36498,6639296.82995997,"220225017.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0200","Powder",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225018,"Sample",1,1,NA,10.6,285.2,"220225",613.803,3045137.83640002,390.37098,6849176.79285342,"220225018.csv",0.444599099789245,48.5488912028638,48.5488912028638,0.0485488912028638,0.0485488912028638,0.458008407574187,1.30623997840158
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225019,"Blank",NA,NA,NA,NA,NA,"220225",390.357,NA,390.357,6735152.38291271,"220225019.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0140","Tablet",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225020,"Sample",1,1,NA,10.1,135.2,"220225",614.3652,6484641.86570001,390.36198,6941016.95795998,"220225020.csv",0.934249535043046,78.2435559265541,78.2435559265541,0.078243555926554,0.078243555926554,0.774688672540139,1.04737908527427
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225021,"Blank",NA,NA,NA,NA,NA,"220225",390.363,NA,390.363,6593727.01348995,"220225021.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0203","Powder",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225022,"Sample",1,1,NA,10.1,175.8,"220225",613.7868,3028746.06029996,390.35502,7167946.19304292,"220225022.csv",0.422540289607588,47.1197467848255,47.1197467848255,0.0471197467848255,0.0471197467848255,0.466532146384411,0.820163513343795
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225023,"Blank",NA,NA,NA,NA,NA,"220225",390.37998,NA,390.37998,6579389.43183,"220225023.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0204","Powder",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225024,"Sample",1,1,NA,10.2,181.3,"220225",613.7868,4096825.73399998,390.35598,7398550.42956491,"220225024.csv",0.553733568893293,55.4918881278348,55.4918881278348,0.0554918881278348,0.0554918881278348,0.544038118900341,0.986341109566319
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225025,"Blank",NA,NA,NA,NA,NA,"220225",390.35598,NA,390.35598,6873347.33730336,"220225025.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225026,"Sample",NA,NA,NA,NA,NA,"220225",613.7928,2779513.41366398,390.36198,6013456.79082017,"220225026.csv",0.462215579216773,49.6838381737476,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225027,"Blank",NA,NA,NA,NA,NA,"220225",390.35598,NA,390.35598,6271798.55230126,"220225027.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Check Standard","Check Standard",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB",220225028,"Sample",NA,NA,NA,NA,NA,"220225",615.498,11884265.8055706,390.35202,5737383.38127005,"220225028.csv",2.07137383295098,136.635352720177,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307001,"Blank",NA,NA,NA,NA,NA,"220307",390.64698,NA,390.64698,4493112.32167993,"220307001.csv",NA,NA,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",2,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307002,"Cal",NA,NA,NA,NA,NA,"220307",613.218,513950.297399998,390.35802,3783153.73839,"220307002.csv",0.135852342500551,31.2848853036459,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",3,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307003,"Cal",NA,NA,NA,NA,NA,"220307",614.0742,1838612.88166829,390.357,4353684.51310694,"220307003.csv",0.422311923643772,48.1873935798469,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",4,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307004,"Cal",NA,NA,NA,NA,NA,"220307",614.3628,3723976.676692,390.36,5155458.27011595,"220307004.csv",0.722336692797679,65.1938548237723,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",5,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307005,"Cal",NA,NA,NA,NA,NA,"220307",614.9388,6409871.90080003,390.36402,4690239.51684213,"220307005.csv",1.36664063269752,99.6572631486221,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307006,"Cal",NA,NA,NA,NA,NA,"220307",616.0752,12028316.1325001,390.35802,4682579.90156918,"220307006.csv",2.56873697520234,158.024542793257,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",7,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307007,"Cal",NA,NA,NA,NA,NA,"220307",616.638,18654407.2374001,390.34902,5365980.9465047,"220307007.csv",3.4764206998445,198.166773485485,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",8,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307008,"Cal",NA,NA,NA,NA,NA,"220307",617.508,24648656.4829,390.36198,5212850.43267993,"220307008.csv",4.72844114774038,249.311064707525,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307009,"Blank",NA,NA,NA,NA,NA,"220307",390.354,NA,390.354,5919619.1576818,"220307009.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Etizolam Check standard","Check Standard",9,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307010,"Sample",NA,NA,NA,NA,NA,"220307",613.7802,1603081.89269999,390.348,5400958.32537654,"220307010.csv",0.296814342219207,40.8671411203736,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307011,"Blank",NA,NA,NA,NA,NA,"220307",390.36198,NA,390.36198,5560989.65286385,"220307011.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Etizolam Check standard","Check Standard",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307012,"Sample",NA,NA,NA,NA,NA,"220307",615.501,9312759.42100005,390.35502,5395900.60461786,"220307012.csv",1.72589528669785,117.826579655424,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307013,"Blank",NA,NA,NA,NA,NA,"220307",390.35802,NA,390.35802,5762535.78169623,"220307013.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/0047 Dilution","Card",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307014,"Sample",2,2.5,10,NA,NA,"220307",616.926,21647682.9827269,390.351,5541893.84558688,"220307014.csv",3.90618867591002,216.22206014055,432.444120281099,0.432444120281099,1.08111030070275,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307015,"Blank",NA,NA,NA,NA,NA,"220307",390.35898,NA,390.35898,6056145.98597346,"220307015.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0067 Dilution","Card",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307016,"Sample",2,2.5,10,NA,NA,"220307",616.3572,16100960.6709999,390.354,5651747.16226991,"220307016.csv",2.84884659711728,170.727888337551,341.455776675101,0.341455776675101,0.853639441687753,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307017,"Blank",NA,NA,NA,NA,NA,"220307",390.35802,NA,390.35802,5471213.11208004,"220307017.csv",NA,NA,NA,NA,NA,NA,NA
"FL21/1006 Dilution","Card",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307018,"Sample",2,2.5,10,NA,NA,"220307",615.7848,10997778.9742001,390.35298,5581159.36684212,"220307018.csv",1.97051871328712,129.823772698794,259.647545397588,0.259647545397588,0.649118863493969,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307019,"Blank",NA,NA,NA,NA,NA,"220307",390.35802,NA,390.35802,5949122.26890223,"220307019.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0016-2/1 1 in 20 Dilution","Blotter",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307020,"Sample",20,2.5,9,NA,NA,"220307",613.7958,1645360.44359999,390.36402,5439015.8688462,"220307020.csv",0.302510690035737,41.2022024109033,824.044048218066,0.824044048218066,2.06011012054517,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307021,"Blank",NA,NA,NA,NA,NA,"220307",390.36,NA,390.36,5700702.36259007,"220307021.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0016-2/2 1 in 20 Dilution","Blotter",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307022,"Sample",20,2.5,9,NA,NA,"220307",613.494,1261050.05380001,390.348,5523435.75959989,"220307022.csv",0.228308992570117,36.8162404300239,736.324808600479,0.736324808600479,1.8408120215012,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307023,"Blank",NA,NA,NA,NA,NA,"220307",390.36102,NA,390.36102,5257934.32356833,"220307023.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0016-2/1 1 in 10 Dilution","Blotter",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307024,"Sample",10,2.5,9,NA,NA,"220307",614.9298,4908940.51900003,390.35598,5213717.11938575,"220307024.csv",0.941543318632978,77.2144366265497,772.144366265497,0.772144366265497,1.93036091566374,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307025,"Blank",NA,NA,NA,NA,NA,"220307",390.351,NA,390.351,5726330.47201003,"220307025.csv",NA,NA,NA,NA,NA,NA,NA
"FL22/0016-2/2 1 in 10 Dilution","Blotter",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307026,"Sample",10,2.5,9,NA,NA,"220307",614.646,3904823.09352699,390.35802,5272781.39245999,"220307026.csv",0.740562295852211,66.205791593573,662.05791593573,0.66205791593573,1.65514478983932,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307027,"Blank",NA,NA,NA,NA,NA,"220307",390.35202,NA,390.35202,5470353.73608996,"220307027.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307028,"Sample",NA,NA,NA,NA,NA,"220307",613.7892,1444594.75739999,390.357,4999579.96377997,"220307028.csv",0.288943224803988,40.403713565463,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307029,"Blank",NA,NA,NA,NA,NA,"220307",390.35502,NA,390.35502,5311281.43927045,"220307029.csv",NA,NA,NA,NA,NA,NA,NA
"125ug/mL Check Standard","Check Standard",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22MAR",220307030,"Sample",NA,NA,NA,NA,NA,"220307",615.4938,8783653.45549997,390.348,4761458.08179991,"220307030.csv",1.84474026749798,123.691258455589,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22APR",220411001,"Blank",NA,NA,NA,NA,NA,"220411",390.64998,NA,390.64998,3766347.80797999,"220411001.csv",NA,NA,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",2,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22APR",220411002,"Cal",NA,NA,NA,NA,NA,"220411",612.639,496923.952574714,390.34998,4057433.50818902,"220411002.csv",0.12247248206823,30.4062151290027,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",3,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22APR",220411003,"Cal",NA,NA,NA,NA,NA,"220411",613.497,1488692.20049999,390.351,4360123.01953,"220411003.csv",0.341433531538398,45.552401384091,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",4,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22APR",220411004,"Cal",NA,NA,NA,NA,NA,"220411",614.067,2964489.50900002,390.34902,4387119.75305607,"220411004.csv",0.675725686980611,67.7992729466335,NA,NA,NA,NA,NA
"100  ug/mL Etizolam","Cal",5,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22APR",220411005,"Cal",NA,NA,NA,NA,NA,"220411",614.934,5805122.53659994,390.35898,4477520.61469872,"220411005.csv",1.29650381006466,106.698786147337,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22APR",220411006,"Cal",NA,NA,NA,NA,NA,"220411",615.7872,9725251.46670005,390.35598,4886205.76975003,"220411006.csv",1.99034832444185,147.114997857399,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",7,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22APR",220411007,"Cal",NA,NA,NA,NA,NA,"220411",616.65,14895484.2710999,390.36102,4877055.95903858,"220411007.csv",3.05419589116961,204.148986447733,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",8,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22APR",220411008,"Cal",NA,NA,NA,NA,NA,"220411",617.5188,20559958.8038999,390.37302,5215010.23795306,"220411008.csv",3.94245799447747,248.138208586561,NA,NA,NA,NA,NA
"MEOH BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22APR",220411009,"Blank",NA,NA,NA,NA,NA,"220411",390.34902,NA,390.34902,4709118.51287855,"220411009.csv",NA,NA,NA,NA,NA,NA,NA
"40ug/mL Check standard","Check Standard",9,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split_2022.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22APR",220411010,"Sample",NA,NA,NA,NA,NA,"220411",613.2192,1234182.11029999,390.35898,4909508.46656054,"220411010.csv",0.251386084514612,39.3819477007511,NA,NA,NA,NA,NA
