"SampleName","SampleType","Position","MethodName","MethodPath","SamplePath","DataName","Type","Dilution","Volume","Size","QuantWeight","TotalWeight","Date","Q.P.Etizolam","PA","Q.P.IS","I.S.PA","File","ratio","ValuesPositive","CorrectedConcentration","ConcentrationMg","SampleTotal","EtizolamPercentage","TotalEtizolam"
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914078,"Blank",NA,NA,NA,NA,NA,210914,NA,42492.22718,NA,4131964.297,"210914078.csv",0.010283784,21.87349672,NA,NA,NA,NA,NA
"FL21/0303","Card",27,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914079,"Sample",1,2.5,10,NA,NA,210914,NA,12948311.29,NA,3636651.809,"210914079.csv",3.560503443,188.7999659,188.7999659,0.188799966,0.471999915,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914080,"Blank",NA,NA,NA,NA,NA,210914,NA,39529.43815,NA,4517855.082,"210914080.csv",0.008749603,21.79275273,NA,NA,NA,NA,NA
"FL21/0283","Blotter",28,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914081,"Sample",10,2.5,6,NA,NA,210914,NA,805033.3495,NA,3583970.247,"210914081.csv",0.224620545,33.0639157,330.639157,0.330639157,0.826597892,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914082,"Blank",NA,NA,NA,NA,NA,210914,NA,27249.56277,NA,4087873.753,"210914082.csv",0.00666595,21.68307508,NA,NA,NA,NA,NA
"FL21/0314","Blotter",29,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914083,"Sample",10,2.5,6,NA,NA,210914,NA,617613.6237,NA,3826494.078,"210914083.csv",0.161404568,29.78183997,297.8183997,0.2978184,0.744545999,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914084,"Blank",NA,NA,NA,NA,NA,210914,NA,25883.23065,NA,4166881.604,"210914084.csv",0.006211655,21.65915997,NA,NA,NA,NA,NA
"FL21/0234","Blotter",30,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914085,"Sample",10,2.5,8,NA,NA,210914,NA,8472.129741,NA,996.7179153,"210914085.csv",8.500027551,378.0250768,3780.250768,3.780250768,9.45062692,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914086,"Blank",NA,NA,NA,NA,NA,210914,NA,23227.42792,NA,3702471.115,"210914086.csv",0.006273493,21.66241533,NA,NA,NA,NA,NA
"FL21/0221","Card",31,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914087,"Sample",1,2.5,10,NA,NA,210914,NA,2014403.292,NA,2913065.262,"210914087.csv",0.691506407,56.85003144,56.85003144,0.056850031,0.142125079,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913001,"Blank",NA,NA,NA,NA,NA,210091,NA,98191.8314,NA,4660696.284,"2100913001.csv",0.021068061,14.14932236,NA,NA,NA,NA,NA
"25 ug/mL Etizolam","Cal",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913002,"Cal",NA,NA,NA,NA,NA,210091,NA,633687.3049,NA,3342713.12,"2100913002.csv",0.189572746,25.19760576,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913003,"Cal",NA,NA,NA,NA,NA,210091,NA,1874182.638,NA,3348608.287,"2100913003.csv",0.55969002,47.89024402,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913004,"Cal",NA,NA,NA,NA,NA,210091,NA,3657204.549,NA,3477537.513,"2100913004.csv",1.051665017,75.3984439,NA,NA,NA,NA,NA
"100 ug/mL Etizolam","Cal",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913005,"Cal",NA,NA,NA,NA,NA,210091,NA,5611560.27,NA,3591914.851,"2100913005.csv",1.562275417,101.4951391,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913006,"Cal",NA,NA,NA,NA,NA,210091,NA,10399654.57,NA,3861746.804,"2100913006.csv",2.692992342,152.8982896,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913007,"Cal",NA,NA,NA,NA,NA,210091,NA,14376713.25,NA,3832472.357,"2100913007.csv",3.751289484,195.3313362,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913008,"Cal",NA,NA,NA,NA,NA,210091,NA,19665083.81,NA,3688451.976,"2100913008.csv",5.331527682,251.6895349,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913009,"Blank",NA,NA,NA,NA,NA,210091,NA,48343.27517,NA,4599956.195,"2100913009.csv",0.010509508,13.43987841,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913010,"Sample",NA,NA,NA,NA,NA,210091,NA,1497974.702,NA,4128099.422,"2100913010.csv",0.362872729,36.07013413,NA,NA,NA,NA,NA
"125ug/mL Check Std","Check Standard",20,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913011,"Sample",NA,NA,NA,NA,NA,210091,NA,8029622.381,NA,3401039.032,"2100913011.csv",2.360932146,138.560422,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913012,"Blank",NA,NA,NA,NA,NA,210091,NA,24075.58208,NA,4711246.82,"2100913012.csv",0.005110236,13.07627145,NA,NA,NA,NA,NA
"FL21/0217","Card",21,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913013,"Sample",10,2.5,10,NA,NA,210091,NA,128651.4296,NA,3926248.3,"2100913013.csv",0.032767013,14.93292557,149.3292557,0.149329256,0.373323139,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913014,"Blank",NA,NA,NA,NA,NA,210091,NA,29023.69594,NA,4154119.065,"2100913014.csv",0.006986727,13.20270466,NA,NA,NA,NA,NA
"FL21/0182","Blotter",22,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913015,"Sample",10,2.5,6,NA,NA,210091,NA,908846.9554,NA,3752554.317,"2100913015.csv",0.242194217,28.54858228,285.4858228,0.285485823,0.713714557,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913016,"Blank",NA,NA,NA,NA,NA,210091,NA,22377.5289,NA,4127288.518,"2100913016.csv",0.005421847,13.09727174,NA,NA,NA,NA,NA
"FL21/0134","Blotter",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913017,"Sample",10,2.5,8,NA,NA,210091,NA,176303.5424,NA,3556220.861,"2100913017.csv",0.049576095,16.05432021,160.5432021,0.160543202,0.401358005,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913018,"Blank",NA,NA,NA,NA,NA,210091,NA,13040.00631,NA,4003051.265,"2100913018.csv",0.003257517,12.95137361,NA,NA,NA,NA,NA
"FL21/0216","Card",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913019,"Sample",10,2.5,10,NA,NA,210091,NA,149062.7728,NA,3526190.07,"2100913019.csv",0.04227304,15.56775337,155.6775337,0.155677534,0.389193834,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913020,"Blank",NA,NA,NA,NA,NA,210091,NA,6933.818237,NA,3763522.381,"2100913020.csv",0.001842375,12.85592979,NA,NA,NA,NA,NA
"FL21/0097","Paper",25,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913021,"Sample",10,2.5,10,NA,NA,210091,NA,5616.687829,NA,3468875.522,"2100913021.csv",0.001619167,12.84087208,128.4087208,0.128408721,0.321021802,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913022,"Blank",NA,NA,NA,NA,NA,210091,NA,7120.152962,NA,3682896.561,"2100913022.csv",0.001933302,12.86206355,NA,NA,NA,NA,NA
"FL21/0186","Blotter",26,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913023,"Sample",10,2.5,6,NA,NA,210091,NA,73657.44213,NA,3435981.639,"2100913023.csv",0.021437088,14.17407955,141.7407955,0.141740796,0.354351989,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913024,"Blank",NA,NA,NA,NA,NA,210091,NA,5478.617361,NA,3729329.175,"2100913024.csv",0.001469062,12.83074544,NA,NA,NA,NA,NA
"FL21/0126","Blotter",27,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913025,"Sample",10,2.5,8,NA,NA,210091,NA,1433950.562,NA,3257581.704,"2100913025.csv",0.440188671,40.7765093,407.765093,0.407765093,1.019412733,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913026,"Blank",NA,NA,NA,NA,NA,210091,NA,8030.265597,NA,4051285.985,"2100913026.csv",0.001982152,12.86535876,NA,NA,NA,NA,NA
"FL21/0214","Card",28,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913027,"Sample",10,2.5,10,NA,NA,210091,NA,175174.3752,NA,3393740.06,"2100913027.csv",0.05161691,16.19011313,161.9011313,0.161901131,0.404752828,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913028,"Blank",NA,NA,NA,NA,NA,210091,NA,6172.140055,NA,3772921.744,"2100913028.csv",0.001635905,12.84200126,NA,NA,NA,NA,NA
"FL21/0170","Card",29,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913029,"Sample",10,2.5,10,NA,NA,210091,NA,814110.7638,NA,3492665.656,"2100913029.csv",0.233091525,27.97211052,279.7211052,0.279721105,0.699302763,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913030,"Blank",NA,NA,NA,NA,NA,210091,NA,2853.042858,NA,4005195.36,"2100913030.csv",0.000712336,12.77968696,NA,NA,NA,NA,NA
"FL21/0127","Paper",30,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100913031,"Sample",10,2.5,10,NA,NA,210091,NA,408595.3317,NA,3653000.05,"2100913031.csv",0.111851992,20.16398388,201.6398388,0.201639839,0.504099597,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907001,"Blank",NA,NA,NA,NA,NA,210090,NA,26095.1353,NA,4756105.756,"2100907001.csv",0.00548666,20.34354758,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907002,"Cal",NA,NA,NA,NA,NA,210090,NA,651407.8643,NA,3551942.534,"2100907002.csv",0.183394821,29.37841912,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907003,"Cal",NA,NA,NA,NA,NA,210090,NA,1861578.52,NA,3369374.665,"2100907003.csv",0.552499708,47.94832573,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907004,"Cal",NA,NA,NA,NA,NA,210090,NA,3579413.195,NA,3454458.526,"2100907004.csv",1.036171999,71.93752889,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907005,"Cal",NA,NA,NA,NA,NA,210090,NA,5610605.93,NA,3752495.594,"2100907005.csv",1.49516656,94.35650475,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907006,"Cal",NA,NA,NA,NA,NA,210090,NA,10037980.55,NA,3519303.182,"2100907006.csv",2.852263652,158.8071215,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907007,"Cal",NA,NA,NA,NA,NA,210090,NA,14200664.28,NA,3822619.525,"2100907007.csv",3.714903926,198.4597603,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100907008,"Cal",NA,NA,NA,NA,NA,210090,NA,18531663.13,NA,3823711.296,"2100907008.csv",4.846512118,249.0670468,NA,NA,NA,NA,NA
"40ug/mL check std","Check Standard",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908001,"Sample",NA,NA,NA,NA,NA,210090,NA,4812815.008,NA,6042811.559,"2100908001.csv",0.796452936,60.09580376,NA,NA,NA,NA,NA
"125ug/mL check std","Check Standard",20,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908002,"Sample",NA,NA,NA,NA,NA,210090,NA,8964848.874,NA,4165925.757,"2100908002.csv",2.151946385,125.878757,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908004,"Blank",NA,NA,NA,NA,NA,210090,NA,29154.42238,NA,5122130.917,"2100908004.csv",0.005691854,20.35400029,NA,NA,NA,NA,NA
"FL21/0077-2 1 Dilution","Card",21,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908005,"Sample",10,2.5,10,NA,NA,210090,NA,1061285.55,NA,4191787.261,"2100908005.csv",0.253182112,32.90738187,329.0738187,0.329073819,0.822684547,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908006,"Blank",NA,NA,NA,NA,NA,210090,NA,26287.25834,NA,5246548.079,"2100908006.csv",0.005010391,20.31928589,NA,NA,NA,NA,NA
"FL21/0087 Dilution","Card",22,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908007,"Sample",10,2.5,10,NA,NA,210090,NA,1239920.798,NA,3884264.03,"2100908007.csv",0.319216404,36.2388103,362.388103,0.362388103,0.905970257,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908008,"Blank",NA,NA,NA,NA,NA,210090,NA,21523.42978,NA,4987556.382,"2100908008.csv",0.004315426,20.28388283,NA,NA,NA,NA,NA
"FL21/0016","Powder",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908009,"Sample",1,1,NA,10,11902,210090,NA,8352059.783,NA,5397637.741,"2100908009.csv",1.547354636,96.88488857,96.88488857,0.096884889,0.096884889,0.968848886,115.3123944
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908010,"Blank",NA,NA,NA,NA,NA,210090,NA,30211.97777,NA,5608408.353,"2100908010.csv",0.005386908,20.33846611,NA,NA,NA,NA,NA
"FL21/0055","Tablet",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908011,"Sample",1,1,NA,10.2,118,210090,NA,10131757.65,NA,5931499.958,"2100908011.csv",1.708127407,104.6479614,104.6479614,0.104647961,0.104647961,1.025960405,1.210633278
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908012,"Blank",NA,NA,NA,NA,NA,210090,NA,35855.9122,NA,6041676.23,"2100908012.csv",0.005934762,20.36637407,NA,NA,NA,NA,NA
"FL21/0041","Powder",25,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908013,"Sample",1,1,NA,10.3,2022,210090,NA,2224796.783,NA,5881328.928,"2100908013.csv",0.378281305,39.21228661,39.21228661,0.039212287,0.039212287,0.380701812,7.697790633
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908014,"Blank",NA,NA,NA,NA,NA,210090,NA,37900.78271,NA,5976320.359,"2100908014.csv",0.006341826,20.38710971,NA,NA,NA,NA,NA
"FL21/0056","Tablet",26,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908015,"Sample",1,1,NA,10.2,185,210090,NA,3241238.588,NA,5254030.526,"2100908015.csv",0.616905169,51.1649484,51.1649484,0.051164948,0.051164948,0.501617141,0.927991711
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908016,"Blank",NA,NA,NA,NA,NA,210090,NA,28615.28731,NA,5651536.402,"2100908016.csv",0.005063276,20.32197992,NA,NA,NA,NA,NA
"FL21/0048","Tablet",27,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908017,"Sample",1,1,NA,10.3,98,210090,NA,8711903.468,NA,6174493.055,"2100908017.csv",1.410950404,90.26764338,90.26764338,0.090267643,0.090267643,0.876384887,0.858857189
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908018,"Blank",NA,NA,NA,NA,NA,210090,NA,37977.75218,NA,6298158.821,"2100908018.csv",0.006029977,20.37122429,NA,NA,NA,NA,NA
"FL21/0092","Powder",28,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908019,"Sample",1,1,NA,10.3,2017,210090,NA,1327764.412,NA,5207296.358,"2100908019.csv",0.254981534,32.99826237,32.99826237,0.032998262,0.032998262,0.320371479,6.461892737
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908020,"Blank",NA,NA,NA,NA,NA,210090,NA,32273.88228,NA,5576067.133,"2100908020.csv",0.005787929,20.35889438,NA,NA,NA,NA,NA
"FL21/0042","Powder",29,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100908021,"Sample",1,1,NA,10.1,319.1,210090,NA,2075049.175,NA,5646824.084,"2100908021.csv",0.3674719,38.66856012,38.66856012,0.03866856,0.03866856,0.382857031,1.221696786
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906001,"Blank",NA,NA,NA,NA,NA,210090,NA,22618.53011,NA,4305973.855,"2100906001.csv",0.005252826,20.74119873,NA,NA,NA,NA,NA
"40ug/mL check CM","Check Standard",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906002,"Sample",NA,NA,NA,NA,NA,210090,NA,519777.9671,NA,3452916.927,"2100906002.csv",0.150533007,28.36633176,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906003,"Blank",NA,NA,NA,NA,NA,210090,NA,18967.65874,NA,3733634.907,"2100906003.csv",0.005080213,20.73208627,NA,NA,NA,NA,NA
"40ug/mL check VM","Check Standard",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906004,"Sample",NA,NA,NA,NA,NA,210090,NA,1326694.021,NA,3325731.143,"2100906004.csv",0.398918001,41.2038647,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906005,"Blank",NA,NA,NA,NA,NA,210090,NA,30764.48102,NA,3489974.194,"2100906005.csv",0.008815103,20.92922739,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906006,"Cal",NA,NA,NA,NA,NA,210090,NA,557949.7694,NA,3236481.968,"2100906006.csv",0.172393906,29.50614344,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906007,"Cal",NA,NA,NA,NA,NA,210090,NA,1754039.574,NA,3409764.394,"2100906007.csv",0.514416649,47.09101222,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906008,"Cal",NA,NA,NA,NA,NA,210090,NA,3291262.51,NA,3214185.944,"2100906008.csv",1.023980121,72.47970534,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906009,"Cal",NA,NA,NA,NA,NA,210090,NA,5558941.832,NA,3557519.35,"2100906009.csv",1.562589346,98.36073691,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906010,"Cal",NA,NA,NA,NA,NA,210090,NA,10013977.5,NA,3721445.787,"2100906010.csv",2.690883616,149.8154586,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906011,"Cal",NA,NA,NA,NA,NA,210090,NA,14456690.4,NA,3614088.303,"2100906011.csv",4.000093298,205.5823228,NA,NA,NA,NA,NA
